cycle_number,start_frame,end_frame,Foot_Off_Contra,Foot_Strike_Contra,Foot_Off,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
11,1362,1478,7.0,39.0,47.0,-15.156813621520996,-12.725031891254462,-10.191184487005676,-7.623631275061405,-5.016333859376233,-2.29411258842006,0.5852721893426143,3.5845460578648742,6.553155340329565,9.324384602633387,11.83832880463263,14.199887699551054,16.60013736378063,19.174635569254555,21.88719088621814,24.664283116658527,27.447143419824467,30.137452886562162,32.61688856645064,34.884047305945195,37.01581831652708,39.08239549579042,41.10446760389541,43.05400809856376,44.91354728467537,46.66891833989307,48.3346359561188,49.93496738780629,51.39396933353308,52.69542682532108,54.03346899783972,55.51876414905895,56.99801069317442,58.19675064086914,58.90899596551452,59.15068146676728,59.0881215875799,58.89777170046411,58.59439861413204,58.17949468439276,57.69857210101503,57.15516589386294,56.48532867431641,55.676053827459164,54.732775370279946,53.66801938143644,52.48884732795484,51.18979128442629,49.797177863843515,48.35808016073825,46.905873000019724,45.46686334320994,44.03482321536902,42.53742395266138,40.85483169555664,38.88660049438477,36.615907842462704,34.1330233487216,31.618286055747912,29.299110277734616,27.282703919844202,25.54797977871365,23.938570176712183,22.159693978049546,19.967385571412365,17.311738544040246,14.466740290323905,11.701030769733466,9.196321728253594,6.999398115909469,5.0767460929022885,3.4499587699620347,2.098450725728819,0.9499613678816583,-0.10544227409844964,-1.1243079683997386,-2.0847452722414586,-2.974582089318174,-3.8407152638290847,-4.7498974944605985,-5.769333593773113,-6.902296543121335,-8.075994313365284,-9.192473276697017,-10.17256346615878,-10.94983544012513,-11.49843923010007,-11.83363388523911,-12.037295871310764,-12.237210321908044,-12.470749594948508,-12.675600321605952,-12.714189635382759,-12.4485001708522,-11.797221540200587,-10.8396049268318,-9.606691533868965,-8.06962715014062,-6.289712486845082,-6.021418571472168
12,1478,1592,7.0,37.0,45.0,-4.448707580566406,-2.7270337343215942,-1.0853188173337414,0.5290559178048921,2.185928001548305,3.9937967387112705,6.049641739238394,8.325685558897076,10.640705397634799,12.780173561789775,14.62144507783832,16.23720073699951,17.85664731805975,19.65720985874985,21.640376524491742,23.696043014526367,25.76458734454531,27.815725904522527,29.80369342457165,31.717073382753316,33.63088191639294,35.640131516890094,37.60257085164388,39.20691877422911,40.298240661621094,41.082044659238875,41.89023913759174,42.8333625793457,43.76048429084547,44.50460491758405,44.99795809659091,45.28584370468602,45.43023970632842,45.44205093383789,45.280364296653055,44.92805873986447,44.36314253373579,43.635676528468274,42.841824040268406,42.0316179448908,41.19111795136423,40.28226840857303,39.26970117742365,38.10479666969993,36.742602030436196,35.166246240789235,33.38291665279503,31.39981911399147,29.297748218883154,27.147508332223595,25.024377013697766,22.986358469182786,21.01793682213985,19.01157072818639,16.79880783774635,14.31676610310872,11.614016561797174,8.83561116998845,6.190982789704275,3.866942087809248,1.922789990901943,0.13922419150669263,-1.8106388467731107,-4.124488873915242,-6.811444629322413,-9.719699628425392,-12.635153770446776,-15.373255296186978,-17.88982957782169,-20.18511217290707,-22.262321876757074,-24.135801257509186,-25.823824102228354,-27.33876182093765,-28.710936055038918,-29.954459970647648,-31.025389122240473,-31.940095265706383,-32.83834769509056,-33.882311271898686,-35.12978166522402,-36.45435749400746,-37.67530429724492,-38.64635490648674,-39.34447409889915,-39.85623145825936,-40.256880789092094,-40.56721704656428,-40.75277709960938,-40.717818982673414,-40.3613395690918,-39.67175766915986,-38.76505418257279,-37.75112464211204,-36.63040588841293,-35.34148037072383,-33.856257351961986,-32.22224640123771,-30.491426352298603,-30.26107788085937
13,1592,1707,9.0,39.0,47.0,-28.676692962646484,-26.790912551109237,-24.903769791728315,-23.005019679214016,-21.021080961131084,-18.88930655970718,-16.623937606811523,-14.325133631927798,-12.172489879107236,-10.348963390697135,-8.945756151218607,-7.82928032345242,-6.638928514538391,-4.974060400567875,-2.8037223069354735,-0.36889009403460415,2.1009012508873965,4.458496370700875,6.605516086925155,8.443205236184475,9.992995522238992,11.390676267219309,12.740328152974445,14.09389912961709,15.521514892578121,17.031668730456417,18.544216618393406,19.993379766290836,21.303271361071655,22.366468333234693,23.156900579279117,23.796867601799242,24.47883600177187,25.28604952494303,26.14655429185039,26.867152050288038,27.29015835848722,27.38479236641316,27.15370748500632,26.68644829952356,26.053205220386236,25.305339813232425,24.487920876705292,23.59978147949835,22.592127694023983,21.453397057273182,20.16973880806355,18.70546433419893,17.0392479174065,15.202630852207996,13.272622888738466,11.336991917003285,9.484618080986873,7.793227398034305,6.24194114858454,4.664150344000927,2.860692340918259,0.7968250278270758,-1.3381306149742755,-3.3351345062255877,-5.07995592464099,-6.585277730768372,-7.939813560909696,-9.319432085210615,-10.959648565812538,-13.01042827452072,-15.431572596232076,-17.99872408009538,-20.44168632199066,-22.61264379096752,-24.590804514258792,-26.357539244372433,-27.817455985329353,-28.9712567762895,-29.927103639853115,-30.75282143101547,-31.496355576948684,-32.205678939819336,-32.929509365197376,-33.75758450440686,-34.73731705636689,-35.794868469238274,-36.752079279735824,-37.50797094479956,-38.06496602838689,-38.45645299583974,-38.691440351081624,-38.767742503773086,-38.73318099975586,-38.61647295711017,-38.376934745095,-37.956166893544825,-37.301714926054984,-36.398209080551624,-35.24617474488539,-33.90160647305576,-32.38046004555444,-30.739509582519545,-29.038799574880898,-28.80061912536621
14,1707,1822,8.0,38.0,47.0,-27.26389503479004,-25.396206017696496,-23.49151197105947,-21.56539737817013,-19.591907173696193,-17.541995597608164,-15.398086836843781,-13.203870648085468,-11.102267737340446,-9.207293510437013,-7.474301819849496,-5.691833866967097,-3.6243020115476696,-1.119481332374343,1.762856530420709,4.815198472051904,7.785998267356793,10.46762276659108,12.756801691922272,14.651826762189767,16.27476509171303,17.80355355233857,19.369352976481117,21.012121027166195,22.68712205597848,24.384516051321317,26.077336417304142,27.627149755304508,28.900280422634548,29.87158783036049,30.61142759612112,31.209114575626877,31.7490998470422,32.31313959757487,32.866838628595524,33.250294694996846,33.323604583740234,33.094996365633875,32.656651506520284,32.10337436560429,31.4589655134413,30.754206609244303,30.022980372111007,29.290587184405087,28.53374799092611,27.63198904557662,26.49580992111052,25.14198056615965,23.664198730931147,22.1838225355052,20.826292558149863,19.640691988395922,18.57903361079669,17.593958922106815,16.631513768976387,15.60524516635471,14.461574650774097,13.298105991247937,12.28317456293588,11.502659258216317,10.918379985924926,10.314295364148693,9.387705475392966,7.953138091347448,6.157689898905136,4.187581910027398,2.172548532485979,0.21551032921281332,-1.5670288503170011,-3.040571631807259,-4.190591147451685,-5.069030530524976,-5.785077355124728,-6.405925355776389,-6.935115163976495,-7.382983525594072,-7.777993385237874,-8.108163462744818,-8.35358348037257,-8.544557821871054,-8.717310693528917,-8.870297865434125,-8.974535961343785,-8.97971801565151,-8.851889581391308,-8.607340109468712,-8.289550540423154,-7.924272970719775,-7.519009696112741,-7.079941027092213,-6.6102980700406215,-6.113848021536166,-5.576637388479832,-4.972345164327918,-4.2446093414769095,-3.3786709790278,-2.342707691770625,-1.047995579965198,0.5558423502276575,0.7896934747695923
15,1822,1938,8.0,38.0,46.0,2.423794746398926,4.491603726088399,6.666619743963684,8.93645127614339,11.282548316801437,13.668093401976305,16.066555196588688,18.434150214147085,20.618546129477142,22.44536746631969,23.892629276622422,25.14522488911947,26.522942687525894,28.284914787369544,30.437384306782427,32.949528434059836,35.79307086058337,38.896047149041685,41.9947939786044,44.757193594267875,47.17048498596807,49.38754388057824,51.612351735432945,54.02070444280451,56.4864458026308,58.6194076152763,60.292050795121625,61.66221965443005,62.91171919697463,64.10863333037405,65.26635464754972,66.3866845333215,67.36957603994043,68.07557678222656,68.45135143549756,68.53788102275193,68.34657773104581,67.88680691189236,67.22710410994712,66.4663217717951,65.61295996771919,64.65586251923533,63.60868604255445,62.446766862965596,61.12532255384657,59.644095334139735,57.99710591634114,56.18546156449751,54.22400711521958,52.07280126244131,49.770423773563266,47.51587179935339,45.409053802490234,43.30207304521039,40.95317493785512,38.214494493272575,35.12723171349727,31.915709062056123,28.848212560017906,26.166050593058262,23.877317890976425,21.81804780285768,19.814941020927034,17.755293239246726,15.549335248542555,13.154149989889117,10.689892768859872,8.290731805743594,6.108352877876968,4.276789217284238,2.85069037447072,1.7946966922644374,0.931151758540763,0.15819845220657247,-0.5619172166393296,-1.2510359467882077,-1.8898193450889207,-2.4398258792029512,-2.9594829804969542,-3.4957586803821616,-4.05031851084545,-4.593761270696465,-5.057858707928899,-5.363076879520608,-5.506602937524969,-5.5069377976234515,-5.3603545680190585,-5.073329231955789,-4.678983423444959,-4.240035649501919,-3.7894237691705883,-3.318033271365694,-2.808120847952489,-2.2192481214349926,-1.4741419505591313,-0.5222012943240177,0.665244133409225,2.0622654346504654,3.611566558028706,3.843570470809937
16,1938,2054,7.0,39.0,47.0,5.269298076629639,7.013825185371168,8.7994252985174,10.606037399985574,12.444077414695663,14.342297226491599,16.316596580274176,18.30155002709591,20.2066413417007,22.046383597634055,23.93412767275415,26.009425481160484,28.363669539942887,31.010847881586862,33.915039486355255,37.02599901141542,40.23647905600191,43.40441628658411,46.35324478149415,49.009180357961945,51.50056095315952,53.84794316147313,55.860059102376304,57.411794026692704,58.714741331158265,60.13220403651999,61.731296847565005,63.36764422329989,64.90154077549174,66.26173508769334,67.43276700106534,68.45247549962517,69.2903228143249,69.89067077636719,70.25216782695115,70.39618413135258,70.31224476207386,70.07278242014876,69.74543793032868,69.36287527373342,68.92864851518111,68.42387806285511,67.78823297674006,66.96221492266415,65.94924672444661,64.77183602072976,63.40108077694671,61.809798231028545,60.03774388631185,58.24621123496932,56.57666489572236,55.010707624030836,53.4332056141863,51.78895541875049,50.02110221169212,47.96276092529297,45.45146468191435,42.48120729851002,39.210407757999924,36.00610301470515,33.245822097315944,30.961509723855993,29.010967620695475,27.205008420077245,25.33948062164615,23.212505533237643,20.842693964640308,18.35887259666366,15.911545830543584,13.614413666002687,11.533613330186014,9.685108464173588,8.00423231991855,6.457572922562107,5.033475601311879,3.7639022740450807,2.676538727500221,1.7258768346574525,0.8145956288684522,-0.14054599012991553,-1.191312286588874,-2.3568850647319426,-3.580582363436923,-4.716452492607958,-5.668445673855866,-6.391272896468038,-6.889153543144763,-7.2070575338421445,-7.393431504567465,-7.503934903578324,-7.556736772710627,-7.542223911092739,-7.439371378734859,-7.211336713848692,-6.7942749996377945,-6.144216017289599,-5.223152276241419,-3.9932414618405376,-2.437798777011917,-2.197697639465332
17,2054,2169,7.0,38.0,46.0,-0.6159812808036804,1.3118052843845251,3.188657912341031,4.950245987285267,6.621106244096852,8.310536707290495,10.157311555111045,12.20506575613311,14.31052157854793,16.296689466996625,18.003946593313504,19.408628675672738,20.6899049354322,22.087039754848288,23.653338345614348,25.34775381377249,27.19613059843429,29.195694990832397,31.221051476218477,33.11321335609513,34.82135152335119,36.454521525989875,38.05127885606554,39.60312664147579,41.17615636189778,42.82790837143406,44.438681824038724,45.88440600308505,47.15521467574919,48.243856256658376,49.11614377570874,49.805621253119575,50.472049520473284,51.18461227416992,51.78767487497041,52.085477116132026,52.05652757124467,51.84407081989327,51.52860965150776,51.10913166855321,50.57778922957604,49.92810582632971,49.16446246522845,48.27137825705789,47.15063476562501,45.75720249522817,44.133622795644435,42.343295704234734,40.431297764633655,38.42364189841531,36.37911101061889,34.39807730010062,32.511773273198294,30.618152656940506,28.551916816017844,26.193882624308273,23.538954937096797,20.80846185395214,18.259753853383696,16.043578494678844,14.22736523368143,12.642060183515458,10.918444604584662,8.735570647499797,6.086208314606649,3.134399134703356,0.15333859125775517,-2.6135455634858764,-5.064192971797905,-7.2195692640362195,-9.160561706080573,-10.869392375753382,-12.375833771445523,-13.785137812296544,-15.14948909451263,-16.40192916176535,-17.499846140543614,-18.462961620754665,-19.350171291466907,-20.239859918151232,-21.165862671052565,-22.080912156538524,-22.905264671402744,-23.591424460362905,-24.079367955525715,-24.357856307366884,-24.499348361082752,-24.58303185665246,-24.631567849053276,-24.591927865538935,-24.395958640358668,-24.0217860636085,-23.455214317398845,-22.67197678305887,-21.678433293043977,-20.520676140833388,-19.21452019431376,-17.76251039601337,-16.11715080762151,-15.880925178527832
18,2169,2285,7.0,39.0,47.0,-14.22834300994873,-12.043367212468928,-9.661043051517371,-7.134764396783078,-4.474317478411126,-1.6770617022658851,1.2159364223480225,4.09599319852964,6.901454029661237,9.624826431274414,12.251959752554844,14.905100928412544,17.8333046653054,21.078341956090444,24.433795909688932,27.726999340635352,30.888527263294566,33.94729953342014,36.929656288840555,39.778088271015825,42.38965148155135,44.68335758556019,46.69223107231988,48.5584655145202,50.416088797829374,52.318112228855945,54.205155420785,55.88508432561701,57.185794059676354,58.139622813523424,58.89592326771129,59.566169584640356,60.152253006443836,60.603092193603516,60.81046314432164,60.715753420434815,60.34584530917081,59.81059727524266,59.146208329634234,58.37222891142874,57.46608580001677,56.380436560120245,55.098294691606,53.65981874562274,52.045998043484154,50.246414531360976,48.28071582678593,46.160654279920784,43.92312887943152,41.655509871665885,39.43720384077592,37.28909047444662,35.19864222979305,33.16585906828292,31.07858744534579,28.72353808085124,25.991959003487008,23.01236990726357,20.095773330842608,17.530821376376675,15.358253507903136,13.466053114997017,11.615299947334051,9.542444055730655,7.044738519071329,4.079428687240126,0.9383527239163844,-2.108786530566938,-4.915815396742399,-7.489805958487762,-9.84673290060024,-11.988440658106958,-13.92244859175248,-15.603426962187797,-17.076628193710796,-18.392339359630235,-19.57504118331755,-20.67749616834853,-21.78613333268599,-22.966653977981725,-24.241889934347128,-25.569329868663438,-26.867142590609465,-28.03085645039876,-28.997600150830817,-29.753328708687217,-30.345962119824957,-30.847844846320875,-31.246441735161675,-31.493819535380663,-31.604664369062945,-31.579186969333225,-31.39218700293339,-31.020072070035067,-30.40472441008596,-29.535552130805126,-28.436202309348367,-27.132320982037164,-25.64171500157829,-25.41650390625
19,2285,2399,7.0,37.0,46.0,-24.02395248413086,-22.450472918423742,-20.979195392493043,-19.575111042369493,-18.1607419794256,-16.653811021284625,-14.999851746992631,-13.225573279640892,-11.457239844582295,-9.806993484497069,-8.302754170966871,-6.871589342753091,-5.391111937436188,-3.702659447987873,-1.651060128753836,0.6453811092810211,2.9731057773936906,5.1742717136036305,7.117928288199689,8.734491897351814,10.099783117120918,11.362193887883969,12.588714917500816,13.792104865565447,15.012689763849435,16.33597044511275,17.80744269399932,19.41611411354759,21.030789346405953,22.37421440355706,23.182959469881926,23.424323631055426,23.302804253318094,23.080394744873047,22.896288727269024,22.750597578106508,22.687354001131926,22.777750651041668,22.99695026513302,23.227687662298028,23.332266200672496,23.239604487563625,22.97092056274414,22.55416020480069,21.94204012552897,21.073484247381035,19.92818913315281,18.485435370242953,16.80900530381635,15.045145872867462,13.378534432613485,11.913204019719895,10.622294743855791,9.377401612021696,7.959809389981349,6.245371818542477,4.248254602605647,2.107086441733613,0.03711395733282785,-1.742965591676305,-3.173596208745786,-4.5202511007135655,-6.053386644883606,-7.8775064728476805,-9.98852082454798,-12.315788904825869,-14.730213165283203,-17.08840416416978,-19.24141710454769,-21.027175036343678,-22.45703373533307,-23.676115960785843,-24.792418566617112,-25.833595564871125,-26.802889043634593,-27.743955785577956,-28.680262536713574,-29.59972190856934,-30.518113049593847,-31.441463643854327,-32.20384320345792,-32.73042505437678,-33.106838110721476,-33.44460019198331,-33.79328849098899,-34.164320859042085,-34.574659289735735,-34.97288478504528,-35.24755605061849,-35.31955857710405,-35.1570070440119,-34.77907943725586,-34.25877738721442,-33.65676429054954,-33.01298280195756,-32.31362614487156,-31.491907293146294,-30.488540765010946,-29.278546766801302,-29.11295509338379
20,2399,2514,8.0,38.0,46.0,-27.884859085083008,-26.241708312371767,-24.35999739290488,-22.3170679843787,-20.202726614595665,-17.99472059384741,-15.575330792051377,-12.896435872472898,-10.16889957466511,-7.587878487326885,-5.282007357086799,-3.31723811891344,-1.6154523257053284,-0.0005092760830223697,1.6611261825368868,3.4381651950604954,5.34090043077565,7.281746363399004,9.169966480948704,10.959379504425355,12.625244111725777,14.204664721633444,15.689836714002817,17.142724335795698,18.76078727028586,20.68302476285683,22.798229313860038,24.767426404086027,26.378428468800557,27.604759755760732,28.527876998438973,29.206016906584154,29.580460288307883,29.66827138264974,29.539573573102857,29.32799504983305,29.104807420210406,28.79983356745556,28.259810842648903,27.46590134591768,26.499528017911047,25.44100547559334,24.26262930667762,22.890640085393738,21.304844538370773,19.528200496326804,17.572418058761446,15.469872079714387,13.252750714619967,10.991506615070389,8.776394998184367,6.612200924844453,4.457888405732439,2.255082751765406,-0.11636722087859952,-2.821580204698767,-5.972586024891251,-9.448055643023842,-12.799224651221063,-15.538884307398943,-17.50958697001138,-18.973385242500687,-20.31574520920262,-21.79449740323152,-23.495408472388675,-25.45828146886344,-27.696779251098615,-30.150077684961175,-32.70090135901865,-35.118613849986666,-37.155681571575116,-38.76863995947019,-40.14113443548028,-41.48889006027067,-42.88850614759657,-44.31947488495796,-45.76920680807094,-47.22627046373155,-48.6863213741418,-50.141197088992946,-51.537414126925995,-52.809049086137236,-53.917718598336876,-54.800289038455844,-55.397452961314805,-55.70665201514658,-55.760134186407534,-55.572896552808366,-55.19946246676975,-54.73866796011877,-54.21227645874024,-53.59720102945964,-52.81435032083531,-51.75861058090674,-50.41700440223772,-48.85864334877091,-47.034333546956404,-44.89639420942829,-42.50114375413067,-42.160282135009766
21,2514,2628,8.0,38.0,45.0,-39.94644165039063,-37.316687728419446,-34.67230975989139,-32.02669473127885,-29.342038761485703,-26.584089972756125,-23.760653582486235,-20.914548816102926,-18.132124698523317,-15.549526561390268,-13.264466892589223,-11.18524424235026,-9.024640430103645,-6.538521766662596,-3.6965041883064043,-0.689357551661403,2.3452904983000358,5.276276270548508,7.953079960562972,10.257458657929392,12.187473037026146,13.885738459500402,15.536237716674808,17.21242661909624,18.979430805553097,20.90764421405214,23.003579110810254,25.140781749378554,27.14756659305457,28.95417097843055,30.47859382629394,31.600372141057797,32.29278593352347,32.721519470214844,33.18056961984345,33.76347108320756,34.32059860229492,34.6907204136704,34.81776277946703,34.71225773204456,34.37135418978605,33.80315318252101,33.07063258777965,32.22585730119185,31.268541336059567,30.1551662791859,28.84755833943684,27.306695764715016,25.57998206398703,23.753276131369844,21.909796107899055,20.110572988336727,18.393320892796364,16.731006622314442,14.976824847134669,12.969035784403479,10.63553287043716,8.079701943831001,5.587388472123562,3.446546865232066,1.7925723953680528,0.4985852404074165,-0.7342555378422722,-2.2533138556913914,-4.291675480929299,-6.799047527891239,-9.53215217590332,-12.260487527558308,-14.78191502888999,-16.993578824129994,-18.949930017644714,-20.74656209078703,-22.385173277421448,-23.748182238954485,-24.83044514511571,-25.777729034423835,-26.73701436591871,-27.88614209493002,-29.32664507085628,-30.96805439573348,-32.61939031427557,-34.13166288896041,-35.43690247969195,-36.49121637055368,-37.294746052135125,-37.869025721694484,-38.20109569665158,-38.2483059276234,-38.04269282023112,-37.64026260375976,-37.09007332541726,-36.388449928977266,-35.52178781682794,-34.46518221768466,-33.23913134950579,-31.866225329312396,-30.29743974859062,-28.469647609826282,-26.396416750821185,-26.116619110107425
22,2628,2742,8.0,39.0,46.0,-24.16726875305176,-21.861524003924746,-19.489694826530688,-17.0275351784446,-14.430711804014264,-11.63691621838194,-8.609733494845301,-5.436741091988304,-2.3638255307168654,0.42383451895280644,2.8480800643111728,4.975962400436403,7.07071720470082,9.442848523457847,12.223759015401203,15.256628730080346,18.37861014857437,21.512365745775636,24.573999231511905,27.403273033373285,29.907180612737484,32.20527042042126,34.49179458618165,36.85425625425397,39.3729098926891,42.05519231160482,44.764216914321445,47.24097095836293,49.345173460064515,51.13998274369674,52.63690185546875,53.73774961991744,54.439067378188625,54.9613151550293,55.54008252692945,56.1402421431108,56.580391970547765,56.689919789632164,56.43973425662879,55.950973510742195,55.32207627729937,54.57182624123313,53.715756156227805,52.73819385875355,51.625188191731766,50.373920787464485,48.97394168738162,47.40371576944987,45.662392702969626,43.78243822039979,41.88812718246922,40.12044802579012,38.52146819143584,37.05509532581676,35.656260403719806,34.163658142089844,32.427840261748344,30.428480495106083,28.321680993744806,26.38609157909047,24.875221425836738,23.75418512748949,22.720714626890228,21.455949436534535,19.79740587870279,17.740633242058014,15.368382453918455,12.823509216308585,10.320434743707812,8.018354589288862,6.004441752578268,4.293451865514109,2.8568061698566645,1.5768325870687292,0.3615600593162246,-0.7263465469533834,-1.6220214150168684,-2.361146926879886,-3.0839377966794164,-3.948811177051439,-5.031010844490749,-6.20857559550893,-7.356360030896748,-8.392665024959681,-9.192922678860754,-9.67620812040387,-9.842605504122647,-9.75318518551913,-9.519421259562172,-9.125745137532546,-8.480530305342239,-7.555754083575617,-6.466241735400564,-5.280981714075259,-3.9037773103424906,-2.3020122629223283,-0.5151994905688296,1.3927421109242968,3.395755930380405,3.6622040271759033
23,2742,2856,7.0,38.0,46.0,5.5080976486206055,7.684449311458703,9.808840520454174,11.872622663324531,14.01003615061442,16.343996741554953,18.8559741973877,21.397916158040363,23.778367649425157,25.872830997813832,27.680027586041078,29.406852722167972,31.33432232249867,33.61455079280969,36.21264162930575,38.91373235529119,41.53601490367543,43.97890160300515,46.183551788330085,48.13804106278853,49.92964854384914,51.681335796009414,53.551139831542976,55.68700247099906,58.075184215198874,60.50494685317531,62.71024380308209,64.55306035822089,66.09077222419508,67.32300151478161,68.12549729780717,68.49275600548947,68.70508436723189,69.09342956542969,69.69632975260417,70.17596435546875,70.30285505814986,70.06683950713186,69.5953080148408,69.03563274036755,68.45663197835286,67.83414967854817,67.14917477694425,66.36826301343513,65.44639587402344,64.37341516668147,63.137713114420556,61.72084103208599,60.185522946444415,58.622476866751,57.13106918334961,55.792038310657844,54.58391825358073,53.413319212017626,52.16703796386718,50.73342641194661,49.0432910341205,47.148391723632805,45.233752163973705,43.538123390891336,42.251827933571555,41.314172802549415,40.49556316028941,39.573087518865414,38.311330275102094,36.548415097323314,34.38581085205078,32.091225017200806,29.860959602124748,27.77842348272148,25.899638378258903,24.269839084509638,22.895636471835036,21.722048210375235,20.709265911217887,19.8808720328591,19.23923532890551,18.709850947062172,18.160420331087973,17.454083240393427,16.48747536630341,15.317688074978907,14.059619874665218,12.830623308817543,11.773311875083225,10.997524839459038,10.52057422291149,10.263520674272018,10.148993810017904,10.248272520123109,10.623584053733135,11.22843540076054,12.01974836985271,12.990256136113949,14.076716712026894,15.258176832488102,16.578729369423627,18.09323657642712,19.807233579231045,20.03865623474121
24,2856,2971,8.0,39.0,47.0,21.662635803222656,23.640129956332125,25.694632058191782,27.81769336353649,30.04025823419744,32.44256740146213,35.08398229425603,37.97032685713334,40.958525031504,43.802697615189985,46.29033795751707,48.47029452853733,50.663426370331734,53.17081617104886,55.95398003163964,58.85938031745679,61.80086960455384,64.68591466576162,67.42400706898081,69.93602259472162,72.20057500974096,74.3360112508138,76.4965582953559,78.82723143606475,81.39858130252722,84.03415918831872,86.2584833472666,87.81432203813033,88.73798193112768,89.22779730594519,89.51118769790187,89.8133877840909,90.2148093791923,90.50263214111328,90.44799403951625,89.9828337081755,89.18732452392578,88.19822515622533,87.11273185652917,85.9508486661044,84.6807546133947,83.29442419186988,81.79033845843692,80.15973886817393,78.40375349256728,76.47342820601031,74.32146816061001,71.94915879374804,69.39000170158619,66.6912296950215,63.91480170355904,61.14582778468277,58.419474630644835,55.73407776187166,53.04875148426403,50.221535576714416,47.08481220283894,43.57710797858963,39.85450216736458,36.21996916183317,32.96489241628938,30.15773540072972,27.705879635281036,25.430323860862057,23.075599015361142,20.48423248830468,17.649038950602236,14.700945247303366,11.745573544743086,8.868475610559662,6.188516520490562,3.7923172411292505,1.718544808301076,-0.07244754891202065,-1.66930584112803,-3.092461181409419,-4.353413133910202,-5.498236285315618,-6.6708904324155744,-8.072103659311923,-9.814767298072272,-11.856214263222414,-14.000370825179887,-16.073702898892485,-17.871052713105158,-19.246738414571734,-20.238013778070005,-20.951560453935098,-21.39939456515842,-21.577842539007015,-21.541098507967863,-21.364215908628523,-21.099999032839378,-20.757293180985894,-20.2517898251312,-19.535808717361608,-18.590306079748917,-17.385559987540205,-15.880246923427395,-15.660188674926758
